coin,fundingRate,premium,time
xyz:GOLD,0.0000055758,-0.0002107875,2025-12-28 00:00:00.072000+00:00
xyz:GOLD,-0.0000787385,-0.0015598158,2025-12-28 01:00:00.041000+00:00
xyz:GOLD,-0.0000505355,-0.0011085675,2025-12-28 02:00:00.027000+00:00
xyz:GOLD,-0.0000000671,-0.0003010742,2025-12-28 03:00:00.017000+00:00
xyz:GOLD,0.0000062500,-0.0001795763,2025-12-28 04:00:00.024000+00:00
xyz:GOLD,0.0000062500,-0.0000136784,2025-12-28 05:00:00.062000+00:00
xyz:GOLD,0.0000062500,-0.0000223560,2025-12-28 06:00:00.060000+00:00
xyz:GOLD,0.0000062500,0.0001144415,2025-12-28 07:00:00.028000+00:00
xyz:GOLD,0.0000062500,0.0002673388,2025-12-28 08:00:00.040000+00:00
xyz:GOLD,0.0000062500,0.0003443657,2025-12-28 09:00:00.005000+00:00
xyz:GOLD,0.0000062500,0.0001740653,2025-12-28 10:00:00.074000+00:00
xyz:GOLD,0.0000062500,0.0001024008,2025-12-28 11:00:00.057000+00:00
xyz:GOLD,0.0000062500,0.0002522649,2025-12-28 12:00:00.046000+00:00
xyz:GOLD,0.0000137626,0.0005202011,2025-12-28 13:00:00.095000+00:00
xyz:GOLD,0.0000062500,0.0002314669,2025-12-28 14:00:00.095000+00:00
xyz:GOLD,0.0000062500,-0.0000455629,2025-12-28 15:00:00.109000+00:00
xyz:GOLD,0.0000012691,-0.0002796951,2025-12-28 16:00:00.008000+00:00
xyz:GOLD,0.0000114695,0.0004835119,2025-12-28 17:00:00.074000+00:00
xyz:GOLD,0.0000062500,0.0002274823,2025-12-28 18:00:00.041000+00:00
xyz:GOLD,0.0000062500,0.0003800978,2025-12-28 19:00:00.019000+00:00
xyz:GOLD,0.0000089625,0.0004433996,2025-12-28 20:00:00.016000+00:00
xyz:GOLD,0.0000105023,0.0004680367,2025-12-28 21:00:00.047000+00:00
xyz:GOLD,0.0000143224,0.0005291592,2025-12-28 22:00:00.072000+00:00
xyz:GOLD,0.0000062500,0.0002780071,2025-12-28 23:00:00.045000+00:00
xyz:GOLD,0.0001097574,0.0020561187,2025-12-29 00:00:00.132000+00:00
xyz:GOLD,0.0000062500,0.0003927450,2025-12-29 01:00:00.082000+00:00
xyz:GOLD,-0.0000012883,-0.0003206123,2025-12-29 02:00:00.076000+00:00
xyz:GOLD,0.0000055087,-0.0002118610,2025-12-29 03:00:00.049000+00:00
xyz:GOLD,0.0000062500,-0.0000811146,2025-12-29 04:00:00.132000+00:00
xyz:GOLD,-0.0000184045,-0.0005944713,2025-12-29 05:00:00.006000+00:00
xyz:GOLD,0.0000009823,-0.0002842834,2025-12-29 06:00:00.005000+00:00
xyz:GOLD,0.0000062500,-0.0000388708,2025-12-29 07:00:00.018000+00:00
xyz:GOLD,0.0000062500,0.0003182642,2025-12-29 08:00:00.014000+00:00
xyz:GOLD,0.0000153169,0.0005450697,2025-12-29 09:00:00.030000+00:00
xyz:GOLD,0.0000101251,0.0004620015,2025-12-29 10:00:00.008000+00:00
xyz:GOLD,0.0000124177,0.0004986826,2025-12-29 11:00:00.098000+00:00
xyz:GOLD,0.0000062500,0.0001473468,2025-12-29 12:00:00.026000+00:00
xyz:GOLD,0.0000062500,-0.0001252237,2025-12-29 13:00:00.001000+00:00
xyz:GOLD,0.0000062500,0.0001660441,2025-12-29 14:00:00.028000+00:00
xyz:GOLD,0.0000062500,-0.0001164419,2025-12-29 15:00:00.031000+00:00
xyz:GOLD,0.0000062500,0.0001328808,2025-12-29 16:00:00.014000+00:00
xyz:GOLD,0.0000119444,0.0004911103,2025-12-29 17:00:00.019000+00:00
xyz:GOLD,0.0000561462,0.0011983398,2025-12-29 18:00:00.031000+00:00
xyz:GOLD,0.0000168042,0.0005688678,2025-12-29 19:00:00.026000+00:00
xyz:GOLD,0.0000135472,0.0005167557,2025-12-29 20:00:00.055000+00:00
xyz:GOLD,0.0000247289,0.0006956626,2025-12-29 21:00:00.006000+00:00
xyz:GOLD,0.0000166165,0.0005658636,2025-12-29 22:00:00.075000+00:00
xyz:GOLD,0.0000073323,0.0004173165,2025-12-29 23:00:00.040000+00:00
xyz:GOLD,0.0000743213,0.0014891408,2025-12-30 00:00:00.010000+00:00
xyz:GOLD,0.0000286886,0.0007590178,2025-12-30 01:00:00.049000+00:00
xyz:GOLD,0.0000166074,0.0005657185,2025-12-30 02:00:00.033000+00:00
xyz:GOLD,0.0000135906,0.0005174488,2025-12-30 03:00:00.041000+00:00
xyz:GOLD,0.0000244528,0.0006912442,2025-12-30 04:00:00.063000+00:00
xyz:GOLD,0.0000193086,0.0006089375,2025-12-30 05:00:00.069000+00:00
xyz:GOLD,0.0000215813,0.0006453002,2025-12-30 06:00:00.067000+00:00
xyz:GOLD,0.0000247338,0.0006957410,2025-12-30 07:00:00.062000+00:00
xyz:GOLD,0.0000186878,0.0005990047,2025-12-30 08:00:00.028000+00:00
xyz:GOLD,0.0000189695,0.0006035127,2025-12-30 09:00:00.045000+00:00
xyz:GOLD,0.0000169160,0.0005706553,2025-12-30 10:00:00.080000+00:00
xyz:GOLD,0.0000179735,0.0005875765,2025-12-30 11:00:00.054000+00:00
xyz:GOLD,0.0000073228,0.0004171651,2025-12-30 12:00:00.003000+00:00
xyz:GOLD,0.0000062500,0.0003969997,2025-12-30 13:00:00.121000+00:00
xyz:GOLD,0.0000062500,0.0001499709,2025-12-30 14:00:00.031000+00:00
xyz:GOLD,0.0000062500,0.0001358273,2025-12-30 15:00:00.036000+00:00
xyz:GOLD,0.0000062500,0.0001869865,2025-12-30 16:00:00.039000+00:00
xyz:GOLD,0.0000062500,0.0002265944,2025-12-30 17:00:00.051000+00:00
xyz:GOLD,0.0000062500,0.0001779324,2025-12-30 18:00:00.071000+00:00
xyz:GOLD,0.0000062500,0.0000258701,2025-12-30 19:00:00.033000+00:00
xyz:GOLD,0.0000062500,0.0001540089,2025-12-30 20:00:00.120000+00:00
xyz:GOLD,0.0000062500,0.0001201186,2025-12-30 21:00:00.041000+00:00
xyz:GOLD,0.0000062500,0.0001388866,2025-12-30 22:00:00.003000+00:00
xyz:GOLD,0.0000719043,0.0014504691,2025-12-30 23:00:00.047000+00:00
xyz:GOLD,0.0000062500,0.0001299961,2025-12-31 00:00:00.021000+00:00
xyz:GOLD,0.0000062500,-0.0000335613,2025-12-31 01:00:00.022000+00:00
xyz:GOLD,-0.0000008678,-0.0003138853,2025-12-31 02:00:00.037000+00:00
xyz:GOLD,0.0000062500,-0.0000539935,2025-12-31 03:00:00.053000+00:00
xyz:GOLD,0.0000042834,-0.0002314663,2025-12-31 04:00:00.057000+00:00
xyz:GOLD,0.0000062500,-0.0000756546,2025-12-31 05:00:00.011000+00:00
xyz:GOLD,0.0000062500,-0.0001621062,2025-12-31 06:00:00.002000+00:00
xyz:GOLD,-0.0000078387,-0.0004254189,2025-12-31 07:00:00.029000+00:00
xyz:GOLD,-0.0000018774,-0.0003300387,2025-12-31 08:00:00.063000+00:00
xyz:GOLD,0.0000057935,-0.0002073036,2025-12-31 09:00:00.019000+00:00
xyz:GOLD,0.0000062500,-0.0001626851,2025-12-31 10:00:00.002000+00:00
xyz:GOLD,0.0000062500,-0.0000786979,2025-12-31 11:00:00.050000+00:00
xyz:GOLD,0.0000062500,0.0000294952,2025-12-31 12:00:00.095000+00:00
xyz:GOLD,0.0000062500,0.0000132169,2025-12-31 13:00:00.002000+00:00
xyz:GOLD,0.0000062500,-0.0001628962,2025-12-31 14:00:00.008000+00:00
xyz:GOLD,0.0000031313,-0.0002498992,2025-12-31 15:00:00.015000+00:00
xyz:GOLD,0.0000062500,0.0001734827,2025-12-31 16:00:00.089000+00:00
xyz:GOLD,0.0000062500,0.0000755815,2025-12-31 17:00:00.072000+00:00
xyz:GOLD,0.0000062500,0.0000143760,2025-12-31 18:00:00.050000+00:00
xyz:GOLD,0.0000062500,-0.0000402155,2025-12-31 19:00:00.053000+00:00
xyz:GOLD,-0.0000022982,-0.0003367719,2025-12-31 20:00:00.058000+00:00
xyz:GOLD,0.0000024684,-0.0002605059,2025-12-31 21:00:00.043000+00:00
xyz:GOLD,0.0000062500,0.0001237022,2025-12-31 22:00:00.100000+00:00
xyz:GOLD,0.0000062500,-0.0001508508,2025-12-31 23:00:00.093000+00:00
xyz:GOLD,0.0000018743,-0.0002700105,2026-01-01 00:00:00.063000+00:00
xyz:GOLD,0.0000062500,0.0002591331,2026-01-01 01:00:00.053000+00:00
xyz:GOLD,0.0000062500,-0.0000063328,2026-01-01 02:00:00.024000+00:00
xyz:GOLD,0.0000062500,-0.0000174111,2026-01-01 03:00:00.012000+00:00
xyz:GOLD,0.0000062500,-0.0001432410,2026-01-01 04:00:00.036000+00:00
xyz:GOLD,0.0000062500,0.0002545598,2026-01-01 05:00:00.040000+00:00
xyz:GOLD,0.0000062500,0.0001373644,2026-01-01 06:00:00.053000+00:00
xyz:GOLD,0.0000062500,0.0002204080,2026-01-01 07:00:00.011000+00:00
xyz:GOLD,0.0000062500,0.0001715635,2026-01-01 08:00:00.045000+00:00
xyz:GOLD,0.0000062500,0.0001446099,2026-01-01 09:00:00.098000+00:00
xyz:GOLD,0.0000062500,0.0001583268,2026-01-01 10:00:00.010000+00:00
xyz:GOLD,0.0000062500,0.0002357955,2026-01-01 11:00:00.034000+00:00
xyz:GOLD,0.0000062500,0.0003483668,2026-01-01 12:00:00.051000+00:00
xyz:GOLD,0.0000062500,-0.0000331827,2026-01-01 13:00:00.101000+00:00
xyz:GOLD,0.0000062500,-0.0001216641,2026-01-01 14:00:00.010000+00:00
xyz:GOLD,0.0000062500,0.0000510693,2026-01-01 15:00:00.003000+00:00
